annee,id_eleve,taille_famille,monoparental,pcs_parent,diplome_parent,revenu_mensuel,logement,origine_migratoire,aspiration_famille,implication_parents,opinion_ecole,score_math,score_fr,redoublement,orientation,aspiration_eleve
CP,633,4,0,cadre,brevet,2519,maison,un_parent,BAC+5,2,5,215.47888791795373,244.2884431163738,0,general,BAC
CP,634,3,0,employe,brevet,2319,maison,aucune,BAC,2,1,188.9643137938734,206.55783541408985,0,general,CAP
CP,635,3,1,employe,bac+3,2507,maison,aucune,BAC+5,2,3,209.3854459585247,202.2330100835633,0,general,CAP
CP,636,6,0,cadre,bac,890,logement_social,aucune,CAP,3,1,195.99739712185237,217.00778412354927,0,general,CAP
CP,637,2,0,profession_intermediaire,bac+3,1974,appartement,aucune,CAP,5,4,214.96081602579417,235.16790876194145,0,general,BAC
CP,638,4,0,ouvrier,brevet,2837,maison,aucune,BAC+5,2,5,202.8014761727026,200.71181483614959,0,general,CAP
CP,639,3,0,cadre,bac+5,2739,appartement,deux_parents,BAC+3,5,2,225.44097630322025,198.53185984240318,0,general,CAP
CP,640,3,0,ouvrier,bac,2867,appartement,aucune,BAC,5,1,184.21753533983252,197.057972422313,0,general,CAP
CP,641,5,0,employe,brevet,3288,appartement,aucune,BAC,2,2,214.35256035025844,216.56844690893703,0,general,CAP
CP,642,5,0,ouvrier,bac+5,2557,logement_social,aucune,CAP,4,3,182.9127978755106,216.1360894420535,0,general,CAP
CP,643,5,0,employe,bac,2362,maison,aucune,BAC+5,3,5,199.50207217276585,207.65266519554584,1,general,CAP
CP,644,6,0,employe,bac,1500,maison,aucune,BAC+5,4,5,187.99350678855924,200.42620435047152,0,general,CAP
CP,645,6,1,employe,bac,3848,appartement,aucune,BAC,5,4,205.31330182186272,216.02610660610745,1,general,CAP
CP,646,5,0,employe,bac,2232,appartement,aucune,BAC,4,1,192.84053334370182,213.95749930366426,0,general,CAP
CP,647,5,0,employe,brevet,2367,maison,aucune,CAP,5,4,201.85345626417367,209.79087120745112,0,general,CAP
CP,648,3,1,employe,bac,3018,maison,aucune,CAP,2,4,196.03379610674494,200.3302068420886,0,general,CAP
CP,649,6,0,employe,bac,2482,maison,un_parent,CAP,3,3,212.88906401758462,205.80315245286653,0,general,CAP
CP,650,3,0,ouvrier,bac+5,2636,appartement,aucune,BAC,3,3,183.17005462486912,209.16578281017553,0,general,CAP
CP,651,3,1,employe,bac,1251,maison,un_parent,BAC+5,1,5,212.89900676205144,209.28533702873182,0,general,CAP
CP,652,5,0,cadre,bac+3,3245,maison,deux_parents,BAC+5,2,5,236.18209345038258,239.4791941291507,0,general,BAC
CP,653,6,1,ouvrier,bac+5,1866,maison,aucune,BAC+3,2,4,190.60801885895128,206.5553264832048,0,general,CAP
CP,654,4,0,employe,bac+5,1641,appartement,aucune,BAC+5,5,5,204.22367191187013,224.09123941516103,0,general,CAP
CP,655,4,1,cadre,brevet,3100,maison,deux_parents,BAC+3,3,4,215.636508237662,222.37850483604447,0,general,CAP
CP,656,3,0,cadre,bac,3253,logement_social,aucune,BAC+5,3,5,213.83852802068225,200.49193465718076,0,general,CAP
CP,657,3,0,profession_intermediaire,bac+5,2248,logement_social,deux_parents,CAP,1,5,208.83107764276062,215.84637583818943,0,general,CAP
CP,658,2,0,ouvrier,bac+5,2056,appartement,aucune,BAC+5,2,1,198.48309293798778,195.89150340906033,0,general,CAP
CP,659,4,0,cadre,brevet,2397,maison,aucune,CAP,1,4,212.9640633703561,224.8851392648089,0,general,CAP
CP,660,6,0,profession_intermediaire,bac,2937,appartement,aucune,CAP,5,1,190.48092027032342,205.53704781828952,1,general,CAP
CP,661,4,0,profession_intermediaire,bac+5,3564,maison,aucune,CAP,1,2,197.26063227896273,213.01834918969575,0,general,CAP
CP,662,6,1,employe,bac+3,3218,maison,aucune,BAC+5,2,1,193.13766055492118,224.02214297711333,0,general,CAP
CP,663,2,0,cadre,bac,3883,maison,aucune,CAP,3,3,200.76014865914894,229.14008972140215,0,general,CAP
CP,664,3,0,employe,bac+5,1599,maison,aucune,BAC+5,5,3,210.11432603382352,224.86531402305994,1,general,CAP
CP,665,5,0,profession_intermediaire,bac+5,1643,appartement,aucune,BAC+3,5,5,202.4529203152393,217.70155240796322,0,general,CAP
CP,666,4,0,employe,bac+5,2825,maison,aucune,CAP,5,4,197.58098517916338,196.92500261532587,0,general,CAP
CP,667,6,0,ouvrier,bac,2510,appartement,aucune,BAC+3,2,2,169.47505637129336,215.35275503789563,1,general,CAP
CP,668,6,0,cadre,brevet,1900,appartement,aucune,BAC+5,4,2,220.51441598241962,214.10169842176816,0,general,CAP
CP,669,6,1,employe,brevet,2029,appartement,un_parent,BAC,1,5,192.14970427949717,202.86594137203468,0,general,CAP
CP,670,5,0,ouvrier,bac+5,3527,maison,aucune,BAC+3,1,1,189.08656700414858,194.09583592060403,0,general,CAP
CP,671,4,0,employe,bac,1617,logement_social,aucune,BAC+3,1,3,205.84461243754487,213.64648054301446,0,general,CAP
CP,672,4,0,employe,brevet,1400,appartement,aucune,BAC+5,1,3,203.83883332096687,208.65213521030637,0,general,CAP
CP,673,3,0,profession_intermediaire,bac,1247,maison,aucune,CAP,3,5,200.54177833741218,207.26853767608947,0,general,CAP
CP,674,3,0,ouvrier,bac+5,2500,maison,aucune,BAC+5,4,3,203.12403948871759,215.69903021170077,0,general,CAP
CP,675,3,0,cadre,bac+5,3428,appartement,aucune,BAC,2,3,202.2258909268439,216.24197633030164,0,general,CAP
CP,676,3,0,cadre,bac+5,3530,maison,aucune,BAC+5,3,4,205.4533279703071,226.02959251437326,1,general,CAP
CP,677,3,0,employe,brevet,3532,maison,aucune,BAC+3,5,2,207.19427852056293,221.31665784964818,0,general,CAP
CP,678,4,0,profession_intermediaire,bac,2292,appartement,aucune,BAC+5,3,1,197.88121384639223,203.92612653186853,0,general,CAP
CP,679,2,0,cadre,bac,2558,maison,aucune,BAC+5,2,3,209.67472892277024,218.77380159552246,0,general,CAP
CP,680,2,0,employe,bac,2959,appartement,aucune,CAP,4,2,213.6778495823453,233.77483552665927,1,general,BAC
CP,681,2,0,ouvrier,bac+5,3311,appartement,aucune,BAC+3,4,1,193.11243643997747,199.08331489169393,0,general,CAP
CP,682,2,0,employe,bac,1497,logement_social,aucune,CAP,3,4,194.21207046091675,228.91246764496586,0,general,CAP
CP,683,4,0,cadre,bac+5,2882,maison,aucune,CAP,5,1,199.73115865553075,219.5053084213896,0,general,CAP
CP,684,2,0,cadre,bac+3,3079,appartement,aucune,BAC+5,5,3,213.6471923008748,233.0598206402202,0,general,BAC
CP,685,3,0,employe,bac+5,3717,logement_social,aucune,BAC+3,1,3,217.61287724815944,211.00769739812165,0,general,CAP
CP,686,4,0,ouvrier,bac+5,2164,appartement,aucune,BAC+3,4,5,214.67471132518386,212.5245994598735,1,general,CAP
CP,687,5,0,profession_intermediaire,bac+3,3955,logement_social,aucune,BAC+5,4,5,213.57823718946156,231.4416655176725,0,general,BAC
CP,688,5,0,ouvrier,bac+3,1904,appartement,aucune,CAP,5,2,182.51512206986652,202.83443325044735,0,general,CAP
CP,689,4,0,employe,bac+3,2185,logement_social,un_parent,BAC+5,2,1,215.95125432165312,201.71097605427826,0,general,CAP
CP,690,5,0,profession_intermediaire,bac+5,3936,maison,aucune,BAC+3,3,4,220.23109293414558,214.1213087661865,0,general,CAP
CP,691,3,1,profession_intermediaire,bac+3,2862,appartement,aucune,CAP,3,4,204.95242303226175,212.90432510463316,1,general,CAP
CP,692,4,1,ouvrier,bac+5,2000,maison,un_parent,BAC+5,3,4,191.11854591460158,206.10564950634222,0,general,CAP
CP,693,5,1,profession_intermediaire,bac,2227,maison,deux_parents,BAC+3,3,3,209.25405245079233,192.47407904998536,0,general,CAP
CP,694,4,0,cadre,bac+3,2542,maison,aucune,BAC+5,1,5,222.2909188996723,206.21498639946765,0,general,CAP
CP,695,5,0,ouvrier,brevet,2503,appartement,aucune,BAC+3,5,4,184.73575683367451,194.26403155304874,0,general,CAP
CP,696,6,1,ouvrier,bac,1922,appartement,aucune,CAP,4,1,184.78695854672677,214.6844567648048,0,general,CAP
CP,697,2,1,cadre,brevet,3496,appartement,aucune,CAP,2,3,220.45555440605227,223.4746914971435,0,general,BAC
CP,698,6,0,cadre,bac,3160,appartement,aucune,BAC+5,5,2,208.4046743871652,226.12829176592751,0,general,CAP
CP,699,5,0,profession_intermediaire,brevet,1440,logement_social,aucune,BAC+5,4,3,208.4738795732649,219.84267002147408,0,general,CAP
CP,700,6,0,employe,bac+3,2400,logement_social,un_parent,BAC+5,3,1,210.38128368913007,211.69009038231894,0,general,CAP
CP,701,2,0,ouvrier,bac+3,1740,logement_social,aucune,BAC+3,4,2,175.8865181111266,186.88346036682594,0,general,CAP
CP,702,2,0,ouvrier,bac,1860,logement_social,aucune,BAC+3,4,5,191.03987910878095,214.96915884026978,0,general,CAP
CP,703,2,0,cadre,bac+5,2667,appartement,aucune,BAC,3,1,229.39135645482716,231.27998133614796,0,general,BAC
CP,704,3,0,ouvrier,bac,1960,appartement,un_parent,BAC+3,4,4,200.67512318064684,203.91426236853465,0,general,CAP
CP,705,3,1,employe,bac+3,1878,maison,aucune,CAP,2,1,177.78241182063144,230.44452799447342,1,general,CAP
CP,706,5,0,ouvrier,bac,2148,maison,un_parent,BAC,1,4,172.37623743402446,191.85067413993855,0,general,CAP
CP,707,2,0,cadre,bac+5,3861,logement_social,aucune,BAC+5,1,3,225.87788409124877,226.93308277984193,0,general,BAC
CP,708,3,0,cadre,brevet,4095,maison,aucune,BAC+5,2,3,224.5685305266758,228.16022913416018,0,general,BAC
CP,709,2,0,profession_intermediaire,bac+5,3006,logement_social,aucune,BAC+3,5,4,200.1517200796016,215.69536604574634,0,general,CAP
CP,710,4,0,cadre,bac+5,2025,appartement,un_parent,BAC+5,1,1,211.18989207372266,220.88269830665666,0,general,CAP
CP,711,4,0,profession_intermediaire,bac+5,1904,maison,aucune,BAC+3,2,3,213.24343494856524,218.66914724426033,0,general,CAP
CP,712,2,0,ouvrier,bac+5,2180,appartement,aucune,BAC+5,3,1,198.24793259301234,202.21502071986822,0,general,CAP
CP,713,5,0,profession_intermediaire,bac+3,1836,appartement,aucune,BAC+5,4,5,197.17944980721316,214.3289760029121,0,general,CAP
CP,714,4,0,profession_intermediaire,brevet,2983,maison,aucune,BAC,3,2,223.56003046659092,209.24036694909125,0,general,CAP
CP,715,6,0,cadre,bac+5,2149,maison,aucune,BAC+5,5,3,202.9627135620548,217.48655537484856,0,general,CAP
CP,716,3,0,profession_intermediaire,bac,470,maison,aucune,CAP,1,1,212.02082163743336,214.00633092130383,0,general,CAP
CP,717,5,1,ouvrier,bac+5,1554,maison,aucune,BAC,3,1,199.48743011298615,194.22070450193877,0,general,CAP
CP,718,3,0,cadre,brevet,4080,maison,aucune,CAP,5,2,217.9891445796827,214.94928608768203,1,general,CAP
CP,719,3,0,cadre,bac+3,3457,maison,un_parent,BAC,3,1,223.8608441402198,220.66672813381317,0,general,BAC
CP,720,2,0,ouvrier,bac+5,2511,maison,deux_parents,BAC,1,5,184.50872823569776,199.48786734443382,0,general,CAP
CP,721,2,0,cadre,brevet,2491,logement_social,aucune,CAP,5,2,221.9996895266414,211.5859081261589,0,general,CAP
CP,722,4,0,employe,bac+5,2514,logement_social,aucune,BAC,5,1,199.44205327170954,217.51274605072658,0,general,CAP
CP,723,6,0,profession_intermediaire,bac+5,2596,appartement,aucune,BAC,4,4,213.50367973415752,222.31323952242468,0,general,CAP
CP,724,6,1,profession_intermediaire,brevet,2577,appartement,aucune,CAP,4,3,207.16369160484058,200.01568099118413,0,general,CAP
CP,725,2,0,profession_intermediaire,bac+5,1953,maison,aucune,BAC,3,5,220.94862793776312,218.6441535126612,0,general,CAP
CP,726,5,0,employe,brevet,1484,maison,aucune,BAC+5,1,5,214.56445432323883,219.7265897951911,0,general,CAP
CP,727,3,0,ouvrier,bac+5,1458,appartement,aucune,BAC+3,2,1,165.0123576066531,205.17633623857753,0,general,CAP
CP,728,4,0,employe,bac+3,1652,maison,aucune,BAC+5,5,1,202.07178277062738,222.92958908474003,0,general,CAP
CP,729,4,0,ouvrier,bac+3,2329,maison,aucune,BAC+3,2,4,179.0578396663204,213.027783199695,0,general,CAP
CP,730,3,1,employe,bac+5,2673,appartement,aucune,BAC,1,4,189.32716740846143,217.82591451551508,0,general,CAP
CP,731,6,0,ouvrier,bac,3092,maison,aucune,BAC,2,5,175.6123018168484,195.9894739109621,0,general,CAP
CP,732,5,0,profession_intermediaire,bac+5,3098,maison,aucune,BAC,5,4,212.71807928554975,213.4462008385404,1,general,CAP
CP,733,2,1,profession_intermediaire,brevet,2769,maison,aucune,BAC+3,2,5,194.35863817711714,213.8511420735859,0,general,CAP
CP,734,5,0,ouvrier,bac+5,2908,appartement,un_parent,BAC+5,2,5,197.30527907549146,207.25859117381114,0,general,CAP
CP,735,4,0,employe,brevet,2035,appartement,aucune,BAC,5,2,220.20153165795057,224.53972335811432,1,general,BAC
CP,736,6,1,employe,brevet,2349,maison,aucune,CAP,3,4,195.34226317431816,220.85977080592173,0,general,CAP
CP,737,6,0,employe,bac+5,2357,appartement,aucune,BAC,5,4,199.99327589423424,220.40202529731062,0,general,CAP
CP,738,5,1,employe,bac,2807,appartement,un_parent,BAC+5,2,4,198.43772600610515,207.182362633157,0,general,CAP
CP,739,6,0,employe,brevet,1917,appartement,aucune,CAP,5,2,178.0378168471747,208.2325092090496,0,general,CAP
CP,740,2,0,ouvrier,bac,3476,appartement,un_parent,BAC+3,5,2,198.7897233090046,204.15062785808803,0,general,CAP
CP,741,6,0,employe,bac+3,2080,appartement,aucune,BAC+3,2,4,197.06844993633015,221.63350625946757,0,general,CAP
CP,742,5,0,cadre,bac+5,2428,maison,aucune,BAC+3,5,5,224.43538862408258,210.36417257818604,0,general,CAP
CP,743,6,0,profession_intermediaire,bac+3,1256,appartement,aucune,BAC,2,3,210.56389346327816,216.1061960548886,0,general,CAP
CP,744,6,0,profession_intermediaire,bac+3,2445,logement_social,deux_parents,BAC,4,2,199.15397339461987,195.9358745731894,0,general,CAP
CP,745,6,0,employe,bac,3269,appartement,aucune,BAC,2,1,217.73868372891346,214.72049054735535,0,general,CAP
CP,746,4,0,employe,bac+3,2710,logement_social,aucune,BAC,3,1,197.52860122572324,229.36309475868768,0,general,CAP
CP,747,5,0,cadre,brevet,2551,logement_social,aucune,BAC+3,3,4,225.57149503039483,225.31895491560613,0,general,BAC
CP,748,6,1,cadre,bac+3,2737,appartement,aucune,CAP,4,4,234.0671073766107,217.9224209481094,0,general,BAC
CP,749,6,1,ouvrier,bac+5,3076,appartement,aucune,BAC,5,4,205.79867434022452,228.26777093582365,1,general,CAP
CP,750,5,0,cadre,bac,2240,maison,aucune,CAP,4,5,220.1122905266441,216.83091663226134,0,general,CAP
CP,751,5,0,profession_intermediaire,bac+3,1416,appartement,aucune,CAP,1,5,214.83890094885933,213.47896716076966,1,general,CAP
CP,752,4,0,cadre,bac+5,2956,logement_social,aucune,BAC+5,5,5,223.55260475718313,228.96445009538445,0,general,BAC
CP,753,4,1,cadre,bac+5,1854,maison,aucune,BAC+5,2,3,215.03846425192305,252.39874367584534,0,general,BAC
CP,754,5,0,cadre,bac+5,3280,maison,aucune,BAC+3,1,1,234.986796800469,210.52820716572455,0,general,BAC
CP,755,2,0,employe,bac+5,3322,maison,aucune,CAP,1,2,194.80604378238272,229.74597805996675,0,general,CAP
CP,756,5,0,cadre,bac,1959,appartement,aucune,CAP,5,5,223.94136624550256,230.48292416139833,0,general,BAC
CP,757,3,1,employe,bac,1222,maison,aucune,BAC,2,3,198.74235348030922,216.98053125491975,0,general,CAP
CP,758,3,1,employe,brevet,3463,logement_social,deux_parents,BAC+3,5,1,211.49059336985826,203.9221132655471,0,general,CAP
CP,759,5,0,employe,brevet,3847,maison,aucune,BAC+3,5,4,197.84499438982056,215.397183518652,0,general,CAP
CP,760,2,0,ouvrier,bac,3127,maison,aucune,BAC+5,1,1,182.1343654406648,215.51350343023117,0,general,CAP
CP,761,2,0,cadre,brevet,1998,maison,aucune,BAC+5,5,2,213.10724994687916,232.7445754073861,0,general,BAC
CP,762,3,0,ouvrier,bac+5,1898,maison,aucune,BAC+3,5,3,197.3296632747044,199.177470894227,0,general,CAP
CP,763,5,0,employe,bac+5,2975,appartement,deux_parents,BAC+3,5,5,208.59604276475673,186.96796860512413,0,general,CAP
CP,764,6,1,employe,bac+3,3340,appartement,aucune,BAC,5,1,206.92917738949876,214.53039906623786,0,general,CAP
CP,765,4,0,profession_intermediaire,bac,2612,maison,aucune,BAC,2,2,191.3517214468369,217.02707625486784,1,general,CAP
CP,766,2,0,cadre,brevet,2033,appartement,aucune,CAP,5,4,219.7889522649519,215.61911894932518,0,general,CAP
CP,767,4,0,ouvrier,bac+5,3871,maison,aucune,BAC+3,1,4,202.82410953430931,185.04791639524964,0,general,CAP
CP,768,4,1,ouvrier,bac+3,2415,maison,deux_parents,BAC,3,4,189.7206527169098,183.93927705852755,0,general,CAP
CP,769,3,0,profession_intermediaire,brevet,2519,appartement,aucune,BAC+3,5,3,209.88118257997027,205.61796759453634,0,general,CAP
CP,770,5,0,ouvrier,brevet,3375,maison,aucune,BAC+3,2,1,204.51490916445255,196.19507238290925,0,general,CAP
CP,771,2,0,employe,bac+3,2421,maison,aucune,BAC+5,5,4,205.69747768432472,236.93684331332832,0,general,BAC
CP,772,4,0,ouvrier,bac,3717,appartement,aucune,BAC+5,2,4,183.38571751497946,179.61362717021768,0,general,CAP
CP,773,6,0,employe,bac+5,2296,maison,aucune,BAC+5,3,4,195.85088681150472,194.56034250172635,0,general,CAP
CP,774,6,0,employe,bac+5,2927,appartement,un_parent,BAC,4,2,205.86210693439017,203.70468017673954,0,general,CAP
CP,775,6,1,profession_intermediaire,bac,2066,maison,aucune,BAC,3,5,207.87294512240547,232.43833029581745,0,general,BAC
CP,776,3,0,ouvrier,bac+5,2499,logement_social,aucune,BAC,2,1,176.81662169206194,210.92644407257964,0,general,CAP
CP,777,6,0,cadre,bac+3,3106,logement_social,aucune,BAC+3,2,5,225.86451231550416,225.5503878980371,0,general,BAC
CP,778,6,0,employe,bac,2651,maison,un_parent,BAC+5,1,1,208.5003833942716,213.73064339819285,1,general,CAP
CP,779,2,0,employe,bac,2536,logement_social,aucune,BAC,3,2,200.80349736648913,196.2010656027776,0,general,CAP
CP,780,6,0,profession_intermediaire,bac+5,1004,logement_social,aucune,BAC,2,1,177.0907900281881,212.0422607253469,0,general,CAP
CP,781,2,1,profession_intermediaire,brevet,2769,maison,un_parent,CAP,1,4,194.9131535118784,228.18273504245718,0,general,CAP
CP,782,3,0,profession_intermediaire,bac+5,4368,maison,un_parent,BAC+5,3,3,216.7528802101643,231.1757803859228,0,general,BAC
CP,783,2,0,profession_intermediaire,bac,3102,appartement,aucune,BAC+3,5,2,205.72498968655137,195.39212245340946,1,general,CAP
CP,784,2,0,cadre,bac+5,4706,maison,aucune,BAC+5,4,2,204.8513572655935,222.0700886073489,0,general,CAP
CP,785,3,0,cadre,bac+5,3975,maison,aucune,BAC,2,3,211.42411932626862,256.00181229273926,0,general,BAC
CP,786,5,0,cadre,bac+3,3046,maison,aucune,BAC+3,1,5,208.62336952940063,211.1938217846687,0,general,CAP
CP,787,6,0,profession_intermediaire,bac,3264,appartement,aucune,BAC+5,2,1,224.93121621225168,204.91553618195377,0,general,CAP
CP,788,3,0,employe,bac+3,482,appartement,aucune,BAC+3,1,2,217.07212034998463,229.9529829392181,0,general,BAC
CP,789,3,0,employe,brevet,3655,maison,aucune,BAC,1,1,192.57275225143252,209.57902679875247,0,general,CAP
CP,790,3,0,ouvrier,bac,2775,appartement,aucune,BAC,2,2,185.74191711626568,205.66879127833877,0,general,CAP
CP,791,5,0,ouvrier,bac,3842,appartement,un_parent,BAC+5,1,2,187.83582534779833,209.851399409712,0,general,CAP
CP,792,6,0,cadre,brevet,1859,maison,deux_parents,BAC,4,3,218.42335278714356,219.2554398828444,0,general,CAP
CP,793,3,0,employe,bac,2837,maison,aucune,CAP,2,4,205.0163217395235,220.33614271780445,0,general,CAP
CP,794,4,0,profession_intermediaire,bac+5,2655,appartement,aucune,CAP,1,5,200.97912357231232,208.1959223915014,0,general,CAP
CP,795,2,0,profession_intermediaire,bac+5,3735,logement_social,aucune,BAC+5,5,4,198.4561491135894,232.6869100738598,0,general,CAP
CP,796,5,0,profession_intermediaire,bac+5,2047,maison,aucune,BAC+3,2,2,188.82125717779832,206.0164046833355,0,general,CAP
CP,797,4,0,cadre,brevet,2427,appartement,deux_parents,BAC+3,3,1,211.34107391393627,214.15215895316476,0,general,CAP
CP,798,4,0,cadre,bac,1834,appartement,aucune,BAC+5,4,5,211.4549832259083,230.5482331494739,0,general,BAC
CP,799,4,1,employe,bac+5,2344,maison,deux_parents,BAC,1,2,199.50328160271877,211.48204226283903,1,general,CAP
CP,800,3,0,employe,bac+3,2764,maison,aucune,CAP,2,2,197.98060419429672,210.40516068496092,0,general,CAP
CP,801,5,0,cadre,bac,2457,appartement,aucune,BAC+3,3,2,222.52447051485086,220.0750178956314,0,general,BAC
CP,802,5,0,profession_intermediaire,bac+3,2143,logement_social,aucune,BAC,2,5,221.33500276818967,214.365298302259,0,general,CAP
CP,803,3,0,employe,bac,3524,logement_social,aucune,CAP,3,1,200.54622240990085,224.50426313324834,0,general,CAP
CP,804,4,1,employe,bac+5,2282,appartement,aucune,BAC+5,3,2,208.2858084798911,197.0696300462705,0,general,CAP
CP,805,2,0,cadre,bac,1207,logement_social,aucune,BAC+5,5,5,227.8461798497565,203.43780042165181,0,general,CAP
CP,806,5,0,employe,bac,1802,maison,aucune,BAC+5,5,3,192.87970436543964,220.07006503876312,0,general,CAP
CP,807,2,0,employe,bac+3,2374,logement_social,aucune,CAP,2,4,202.86142975685055,227.49458773813842,0,general,CAP
CP,808,2,1,employe,bac,1331,appartement,aucune,CAP,2,3,206.2250874079126,205.43266838886422,0,general,CAP
CP,809,5,1,cadre,bac+3,2336,maison,un_parent,CAP,3,3,229.83736267402443,210.42956561606437,0,general,BAC
CP,810,4,0,employe,brevet,2425,maison,deux_parents,CAP,4,2,195.78634044784187,220.67820846745093,0,general,CAP
CP,811,6,0,profession_intermediaire,brevet,1440,logement_social,aucune,BAC+3,3,2,194.59352140148104,219.41674360331223,0,general,CAP
CP,812,3,0,cadre,bac,2548,maison,aucune,BAC+5,2,5,233.0981984807454,197.50143780572154,1,general,CAP
CP,813,6,0,employe,bac+5,2531,logement_social,aucune,BAC,1,1,207.9439489008761,219.0330736594293,1,general,CAP
